time,location_specific,energy_MWh,week
2025-03-20 00:00:00+00:00,249 Olsson,2882.592,169
2025-03-27 00:00:00+00:00,249 Olsson,3140.463,170
2025-04-03 00:00:00+00:00,249 Olsson,2969.909,171
2025-04-10 00:00:00+00:00,249 Olsson,2835.527,172
2025-04-17 00:00:00+00:00,249 Olsson,2846.057,173
2025-04-24 00:00:00+00:00,249 Olsson,2982.263,174
2025-05-01 00:00:00+00:00,249 Olsson,2842.302,175
2025-05-08 00:00:00+00:00,249 Olsson,3011.752,176
2025-05-15 00:00:00+00:00,249 Olsson,3092.413,177
2025-05-22 00:00:00+00:00,249 Olsson,2943.137,178
2025-05-29 00:00:00+00:00,249 Olsson,2885.506,179
2025-06-05 00:00:00+00:00,249 Olsson,2895.89,180
2025-06-12 00:00:00+00:00,249 Olsson,2992.929,181
2025-06-19 00:00:00+00:00,249 Olsson,2838.801,182
2025-06-26 00:00:00+00:00,249 Olsson,2973.368,183
2025-07-03 00:00:00+00:00,249 Olsson,3092.369,184
2025-07-10 00:00:00+00:00,249 Olsson,3095.962,185
2025-07-17 00:00:00+00:00,249 Olsson,3139.908,186
2025-07-24 00:00:00+00:00,249 Olsson,2877.323,187
2025-07-31 00:00:00+00:00,249 Olsson,3097.58,188
2025-08-07 00:00:00+00:00,249 Olsson,3101.661,189
2025-08-14 00:00:00+00:00,249 Olsson,2998.34,190
2025-08-21 00:00:00+00:00,249 Olsson,2913.377,191
2025-08-28 00:00:00+00:00,249 Olsson,2931.797,192
2025-09-04 00:00:00+00:00,249 Olsson,2917.458,193
2025-09-11 00:00:00+00:00,249 Olsson,3053.212,194
2025-09-18 00:00:00+00:00,249 Olsson,2990.402,195
2025-09-25 00:00:00+00:00,249 Olsson,2527.033,196
2021-12-30 00:00:00+00:00,251 Olsson,1715.469,1
2022-01-06 00:00:00+00:00,251 Olsson,2382.743,2
2022-01-13 00:00:00+00:00,251 Olsson,2425.267,3
2022-01-20 00:00:00+00:00,251 Olsson,2420.158,4
2022-01-27 00:00:00+00:00,251 Olsson,2432.235,5
2022-02-03 00:00:00+00:00,251 Olsson,2449.772,6
2022-02-10 00:00:00+00:00,251 Olsson,2483.396,7
2022-02-17 00:00:00+00:00,251 Olsson,2463.944,8
2022-02-24 00:00:00+00:00,251 Olsson,2477.788,9
2022-03-03 00:00:00+00:00,251 Olsson,2529.246,10
2022-03-10 00:00:00+00:00,251 Olsson,2528.944,11
2022-03-17 00:00:00+00:00,251 Olsson,2575.523,12
2022-03-24 00:00:00+00:00,251 Olsson,2567.629,13
2022-03-31 00:00:00+00:00,251 Olsson,2597.266,14
2022-04-07 00:00:00+00:00,251 Olsson,898.261,15
2022-04-14 00:00:00+00:00,251 Olsson,0.0,16
2022-04-21 00:00:00+00:00,251 Olsson,0.0,17
2022-04-28 00:00:00+00:00,251 Olsson,0.0,18
2022-05-05 00:00:00+00:00,251 Olsson,0.0,19
2022-05-12 00:00:00+00:00,251 Olsson,2537.677,20
2022-05-19 00:00:00+00:00,251 Olsson,3043.089,21
2022-05-26 00:00:00+00:00,251 Olsson,3121.904,22
2022-06-02 00:00:00+00:00,251 Olsson,3034.336,23
2022-06-09 00:00:00+00:00,251 Olsson,3353.234,24
2022-06-16 00:00:00+00:00,251 Olsson,3451.845,25
2022-06-23 00:00:00+00:00,251 Olsson,3577.878,26
2022-06-30 00:00:00+00:00,251 Olsson,3632.997,27
2022-07-07 00:00:00+00:00,251 Olsson,3582.609,28
2022-07-14 00:00:00+00:00,251 Olsson,2374.561,29
2022-07-21 00:00:00+00:00,251 Olsson,3771.065,30
2022-07-28 00:00:00+00:00,251 Olsson,3774.658,31
2022-08-04 00:00:00+00:00,251 Olsson,3758.788,32
2022-08-11 00:00:00+00:00,251 Olsson,3759.507,33
2022-08-18 00:00:00+00:00,251 Olsson,3739.004,34
2022-08-25 00:00:00+00:00,251 Olsson,3702.079,35
2022-09-01 00:00:00+00:00,251 Olsson,3508.753,36
2022-09-08 00:00:00+00:00,251 Olsson,3568.74,37
2022-09-15 00:00:00+00:00,251 Olsson,3747.528,38
2022-09-22 00:00:00+00:00,251 Olsson,3601.15,39
2022-09-29 00:00:00+00:00,251 Olsson,2734.458,40
2022-10-06 00:00:00+00:00,251 Olsson,550.66,41
2022-10-13 00:00:00+00:00,251 Olsson,3243.525,42
2022-10-20 00:00:00+00:00,251 Olsson,2566.165,43
2022-10-27 00:00:00+00:00,251 Olsson,3669.992,44
2022-11-03 00:00:00+00:00,251 Olsson,3698.602,45
2022-11-10 00:00:00+00:00,251 Olsson,3769.762,46
2022-11-17 00:00:00+00:00,251 Olsson,3820.163,47
2022-11-24 00:00:00+00:00,251 Olsson,3814.726,48
2022-12-01 00:00:00+00:00,251 Olsson,3723.676,49
2022-12-08 00:00:00+00:00,251 Olsson,3827.577,50
2022-12-15 00:00:00+00:00,251 Olsson,3753.941,51
2022-12-22 00:00:00+00:00,251 Olsson,3785.003,52
2022-12-29 00:00:00+00:00,251 Olsson,3842.76,53
2023-01-05 00:00:00+00:00,251 Olsson,3969.926,54
2023-01-12 00:00:00+00:00,251 Olsson,3717.929,55
2023-01-19 00:00:00+00:00,251 Olsson,3929.995,56
2023-01-26 00:00:00+00:00,251 Olsson,3812.03,57
2023-02-02 00:00:00+00:00,251 Olsson,3905.89,58
2023-02-09 00:00:00+00:00,251 Olsson,3538.469,59
2023-02-16 00:00:00+00:00,251 Olsson,3844.469,60
2023-02-23 00:00:00+00:00,251 Olsson,3118.111,61
2023-03-02 00:00:00+00:00,251 Olsson,3702.895,62
2023-03-09 00:00:00+00:00,251 Olsson,2603.493,63
2023-03-16 00:00:00+00:00,251 Olsson,478.714,64
2023-03-23 00:00:00+00:00,251 Olsson,4311.257,65
2023-03-30 00:00:00+00:00,251 Olsson,4297.684,66
2023-04-06 00:00:00+00:00,251 Olsson,4358.01,67
2023-04-13 00:00:00+00:00,251 Olsson,4355.723,68
2023-04-20 00:00:00+00:00,251 Olsson,4403.354,69
2023-04-27 00:00:00+00:00,251 Olsson,4076.518,70
2023-05-04 00:00:00+00:00,251 Olsson,4448.404,71
2023-05-11 00:00:00+00:00,251 Olsson,4439.486,72
2023-05-18 00:00:00+00:00,251 Olsson,4466.792,73
2023-05-25 00:00:00+00:00,251 Olsson,4480.236,74
2023-06-01 00:00:00+00:00,251 Olsson,4523.585,75
2023-06-08 00:00:00+00:00,251 Olsson,4496.777,76
2023-06-15 00:00:00+00:00,251 Olsson,4539.336,77
2023-06-22 00:00:00+00:00,251 Olsson,4328.525,78
2023-06-29 00:00:00+00:00,251 Olsson,4557.153,79
2023-07-06 00:00:00+00:00,251 Olsson,4598.347,80
2023-07-13 00:00:00+00:00,251 Olsson,4613.265,81
2023-07-20 00:00:00+00:00,251 Olsson,4588.142,82
2023-07-27 00:00:00+00:00,251 Olsson,4601.013,83
2023-08-03 00:00:00+00:00,251 Olsson,4628.117,84
2023-08-10 00:00:00+00:00,251 Olsson,4641.178,85
2023-08-17 00:00:00+00:00,251 Olsson,4678.554,86
2023-08-24 00:00:00+00:00,251 Olsson,4674.765,87
2023-08-31 00:00:00+00:00,251 Olsson,4613.411,88
2023-09-07 00:00:00+00:00,251 Olsson,4719.162,89
2023-09-14 00:00:00+00:00,251 Olsson,4721.378,90
2023-09-21 00:00:00+00:00,251 Olsson,4744.367,91
2023-09-28 00:00:00+00:00,251 Olsson,4763.086,92
2023-10-05 00:00:00+00:00,251 Olsson,4763.888,93
2023-10-12 00:00:00+00:00,251 Olsson,4803.967,94
2023-10-19 00:00:00+00:00,251 Olsson,4811.496,95
2023-10-26 00:00:00+00:00,251 Olsson,4802.719,96
2023-11-02 00:00:00+00:00,251 Olsson,4810.695,97
2023-11-09 00:00:00+00:00,251 Olsson,4895.442,98
2023-11-16 00:00:00+00:00,251 Olsson,3869.184,99
2023-11-23 00:00:00+00:00,251 Olsson,0.0,100
2023-11-30 00:00:00+00:00,251 Olsson,0.0,101
2023-12-07 00:00:00+00:00,251 Olsson,557.789,102
2023-12-14 00:00:00+00:00,251 Olsson,2963.68,103
2023-12-21 00:00:00+00:00,251 Olsson,3015.977,104
2023-12-28 00:00:00+00:00,251 Olsson,3188.519,105
2024-01-04 00:00:00+00:00,251 Olsson,3638.45,106
2024-01-11 00:00:00+00:00,251 Olsson,3245.604,107
2024-01-18 00:00:00+00:00,251 Olsson,3317.694,108
2024-01-25 00:00:00+00:00,251 Olsson,2498.497,109
2024-02-01 00:00:00+00:00,251 Olsson,2617.902,110
2024-02-08 00:00:00+00:00,251 Olsson,3073.261,111
2024-02-15 00:00:00+00:00,251 Olsson,2741.363,112
2024-02-22 00:00:00+00:00,251 Olsson,3316.573,113
2024-02-29 00:00:00+00:00,251 Olsson,3450.617,114
2024-03-07 00:00:00+00:00,251 Olsson,3370.425,115
2024-03-14 00:00:00+00:00,251 Olsson,3626.158,116
2024-03-21 00:00:00+00:00,251 Olsson,3639.422,117
2024-03-28 00:00:00+00:00,251 Olsson,3591.823,118
2024-04-04 00:00:00+00:00,251 Olsson,3661.03,119
2024-04-11 00:00:00+00:00,251 Olsson,3460.038,120
2024-04-18 00:00:00+00:00,251 Olsson,3433.724,121
2024-04-25 00:00:00+00:00,251 Olsson,3645.772,122
2024-05-02 00:00:00+00:00,251 Olsson,3951.035,123
2024-05-09 00:00:00+00:00,251 Olsson,3776.743,124
2024-05-16 00:00:00+00:00,251 Olsson,4281.385,125
2024-05-23 00:00:00+00:00,251 Olsson,4111.946,126
2024-05-30 00:00:00+00:00,251 Olsson,3997.583,127
2024-06-06 00:00:00+00:00,251 Olsson,3893.379,128
2024-06-13 00:00:00+00:00,251 Olsson,4163.454,129
2024-06-20 00:00:00+00:00,251 Olsson,4175.969,130
2024-06-27 00:00:00+00:00,251 Olsson,4062.435,131
2024-07-04 00:00:00+00:00,251 Olsson,4015.524,132
2024-07-11 00:00:00+00:00,251 Olsson,4228.417,133
2024-07-18 00:00:00+00:00,251 Olsson,3665.73,134
2024-07-25 00:00:00+00:00,251 Olsson,4023.668,135
2024-08-01 00:00:00+00:00,251 Olsson,3921.51,136
2024-08-08 00:00:00+00:00,251 Olsson,3499.069,137
2024-08-15 00:00:00+00:00,251 Olsson,3685.408,138
2024-08-22 00:00:00+00:00,251 Olsson,3926.251,139
2024-08-29 00:00:00+00:00,251 Olsson,3801.006,140
2024-09-05 00:00:00+00:00,251 Olsson,4071.145,141
2024-09-12 00:00:00+00:00,251 Olsson,3934.833,142
2024-09-19 00:00:00+00:00,251 Olsson,4166.435,143
2024-09-26 00:00:00+00:00,251 Olsson,3678.117,144
2024-10-03 00:00:00+00:00,251 Olsson,4093.925,145
2024-10-10 00:00:00+00:00,251 Olsson,3993.561,146
2024-10-17 00:00:00+00:00,251 Olsson,4023.325,147
2024-10-24 00:00:00+00:00,251 Olsson,4183.142,148
2024-10-31 00:00:00+00:00,251 Olsson,4058.076,149
2024-11-07 00:00:00+00:00,251 Olsson,4061.064,150
2024-11-14 00:00:00+00:00,251 Olsson,4236.647,151
2024-11-21 00:00:00+00:00,251 Olsson,3989.467,152
2024-11-28 00:00:00+00:00,251 Olsson,3999.756,153
2024-12-05 00:00:00+00:00,251 Olsson,3976.402,154
2024-12-12 00:00:00+00:00,251 Olsson,3927.765,155
2024-12-19 00:00:00+00:00,251 Olsson,4053.608,156
2024-12-26 00:00:00+00:00,251 Olsson,4163.494,157
2025-01-02 00:00:00+00:00,251 Olsson,4454.701,158
2025-01-09 00:00:00+00:00,251 Olsson,3960.887,159
2025-01-16 00:00:00+00:00,251 Olsson,3932.078,160
2025-01-23 00:00:00+00:00,251 Olsson,4326.163,161
2025-01-30 00:00:00+00:00,251 Olsson,4218.045,162
2025-02-06 00:00:00+00:00,251 Olsson,4315.364,163
2025-02-13 00:00:00+00:00,251 Olsson,2299.91,164
2025-02-20 00:00:00+00:00,251 Olsson,4159.416,165
2025-02-27 00:00:00+00:00,251 Olsson,4201.085,166
2025-03-06 00:00:00+00:00,251 Olsson,4096.239,167
2025-03-13 00:00:00+00:00,251 Olsson,4165.536,168
2025-03-20 00:00:00+00:00,251 Olsson,4157.27,169
2025-03-27 00:00:00+00:00,251 Olsson,4537.841,170
2025-04-03 00:00:00+00:00,251 Olsson,4282.271,171
2025-04-10 00:00:00+00:00,251 Olsson,4073.128,172
2025-04-17 00:00:00+00:00,251 Olsson,4102.248,173
2025-04-24 00:00:00+00:00,251 Olsson,4312.533,174
2025-05-01 00:00:00+00:00,251 Olsson,4087.558,175
2025-05-08 00:00:00+00:00,251 Olsson,4318.997,176
2025-05-15 00:00:00+00:00,251 Olsson,4438.16,177
2025-05-22 00:00:00+00:00,251 Olsson,4222.505,178
2025-05-29 00:00:00+00:00,251 Olsson,4128.122,179
2025-06-05 00:00:00+00:00,251 Olsson,4132.713,180
2025-06-12 00:00:00+00:00,251 Olsson,4264.307,181
2025-06-19 00:00:00+00:00,251 Olsson,4050.905,182
2025-06-26 00:00:00+00:00,251 Olsson,4223.011,183
2025-07-03 00:00:00+00:00,251 Olsson,4399.048,184
2025-07-10 00:00:00+00:00,251 Olsson,4402.397,185
2025-07-17 00:00:00+00:00,251 Olsson,4472.632,186
2025-07-24 00:00:00+00:00,251 Olsson,4095.029,187
2025-07-31 00:00:00+00:00,251 Olsson,4416.641,188
2025-08-07 00:00:00+00:00,251 Olsson,4408.298,189
2025-08-14 00:00:00+00:00,251 Olsson,4251.657,190
2025-08-21 00:00:00+00:00,251 Olsson,4133.35,191
2025-08-28 00:00:00+00:00,251 Olsson,4158.677,192
2025-09-04 00:00:00+00:00,251 Olsson,4123.765,193
2025-09-11 00:00:00+00:00,251 Olsson,4317.184,194
2025-09-18 00:00:00+00:00,251 Olsson,4210.196,195
2025-09-25 00:00:00+00:00,251 Olsson,3553.106,196
2021-12-30 00:00:00+00:00,253 Olsson,4128.508,1
2022-01-06 00:00:00+00:00,253 Olsson,5755.151,2
2022-01-13 00:00:00+00:00,253 Olsson,5854.715,3
2022-01-20 00:00:00+00:00,253 Olsson,5891.637,4
2022-01-27 00:00:00+00:00,253 Olsson,5971.594,5
2022-02-03 00:00:00+00:00,253 Olsson,6045.074,6
2022-02-10 00:00:00+00:00,253 Olsson,6164.032,7
2022-02-17 00:00:00+00:00,253 Olsson,6160.367,8
2022-02-24 00:00:00+00:00,253 Olsson,6217.559,9
2022-03-03 00:00:00+00:00,253 Olsson,6348.003,10
2022-03-10 00:00:00+00:00,253 Olsson,6311.959,11
2022-03-17 00:00:00+00:00,253 Olsson,6490.604,12
2022-03-24 00:00:00+00:00,253 Olsson,6512.575,13
2022-03-31 00:00:00+00:00,253 Olsson,6618.371,14
2022-04-07 00:00:00+00:00,253 Olsson,2283.388,15
2022-04-14 00:00:00+00:00,253 Olsson,0.0,16
2022-04-21 00:00:00+00:00,253 Olsson,0.0,17
2022-04-28 00:00:00+00:00,253 Olsson,0.0,18
2022-05-05 00:00:00+00:00,253 Olsson,0.0,19
2022-05-12 00:00:00+00:00,253 Olsson,6062.637,20
2022-05-19 00:00:00+00:00,253 Olsson,7097.265,21
2022-05-26 00:00:00+00:00,253 Olsson,7181.705,22
2022-06-02 00:00:00+00:00,253 Olsson,6664.004,23
2022-06-09 00:00:00+00:00,253 Olsson,7163.646,24
2022-06-16 00:00:00+00:00,253 Olsson,7290.996,25
2022-06-23 00:00:00+00:00,253 Olsson,7411.85,26
2022-06-30 00:00:00+00:00,253 Olsson,7510.76,27
2022-07-07 00:00:00+00:00,253 Olsson,7456.0,28
2022-07-14 00:00:00+00:00,253 Olsson,4940.676,29
2022-07-21 00:00:00+00:00,253 Olsson,7887.332,30
2022-07-28 00:00:00+00:00,253 Olsson,7945.897,31
2022-08-04 00:00:00+00:00,253 Olsson,7996.786,32
2022-08-11 00:00:00+00:00,253 Olsson,8031.176,33
2022-08-18 00:00:00+00:00,253 Olsson,8020.722,34
2022-08-25 00:00:00+00:00,253 Olsson,7978.419,35
2022-09-01 00:00:00+00:00,253 Olsson,7651.265,36
2022-09-08 00:00:00+00:00,253 Olsson,7839.762,37
2022-09-15 00:00:00+00:00,253 Olsson,8190.484,38
2022-09-22 00:00:00+00:00,253 Olsson,7980.247,39
2022-09-29 00:00:00+00:00,253 Olsson,6099.627,40
2022-10-06 00:00:00+00:00,253 Olsson,1224.507,41
2022-10-13 00:00:00+00:00,253 Olsson,7227.48,42
2022-10-20 00:00:00+00:00,253 Olsson,5706.473,43
2022-10-27 00:00:00+00:00,253 Olsson,8256.504,44
2022-11-03 00:00:00+00:00,253 Olsson,8340.558,45
2022-11-10 00:00:00+00:00,253 Olsson,8540.188,46
2022-11-17 00:00:00+00:00,253 Olsson,8684.477,47
2022-11-24 00:00:00+00:00,253 Olsson,8725.93,48
2022-12-01 00:00:00+00:00,253 Olsson,8551.493,49
2022-12-08 00:00:00+00:00,253 Olsson,8803.155,50
2022-12-15 00:00:00+00:00,253 Olsson,8668.62,51
2022-12-22 00:00:00+00:00,253 Olsson,8790.775,52
2022-12-29 00:00:00+00:00,253 Olsson,8977.791,53
2023-01-05 00:00:00+00:00,253 Olsson,9318.542,54
2023-01-12 00:00:00+00:00,253 Olsson,8800.01,55
2023-01-19 00:00:00+00:00,253 Olsson,9278.299,56
2023-01-26 00:00:00+00:00,253 Olsson,9043.366,57
2023-02-02 00:00:00+00:00,253 Olsson,9359.734,58
2023-02-09 00:00:00+00:00,253 Olsson,8488.674,59
2023-02-16 00:00:00+00:00,253 Olsson,9306.733,60
2023-02-23 00:00:00+00:00,253 Olsson,7507.483,61
2023-03-02 00:00:00+00:00,253 Olsson,9004.439,62
2023-03-09 00:00:00+00:00,253 Olsson,6329.277,63
2023-03-16 00:00:00+00:00,253 Olsson,1163.066,64
2023-03-23 00:00:00+00:00,253 Olsson,10531.054,65
2023-03-30 00:00:00+00:00,253 Olsson,10508.153,66
2023-04-06 00:00:00+00:00,253 Olsson,10700.957,67
2023-04-13 00:00:00+00:00,253 Olsson,10703.438,68
2023-04-20 00:00:00+00:00,253 Olsson,10812.616,69
2023-04-27 00:00:00+00:00,253 Olsson,10013.078,70
2023-05-04 00:00:00+00:00,253 Olsson,10910.632,71
2023-05-11 00:00:00+00:00,253 Olsson,10906.4,72
2023-05-18 00:00:00+00:00,253 Olsson,11001.207,73
2023-05-25 00:00:00+00:00,253 Olsson,11073.549,74
2023-06-01 00:00:00+00:00,253 Olsson,11201.142,75
2023-06-08 00:00:00+00:00,253 Olsson,11169.377,76
2023-06-15 00:00:00+00:00,253 Olsson,11291.31,77
2023-06-22 00:00:00+00:00,253 Olsson,10794.871,78
2023-06-29 00:00:00+00:00,253 Olsson,11374.471,79
2023-07-06 00:00:00+00:00,253 Olsson,11497.593,80
2023-07-13 00:00:00+00:00,253 Olsson,11552.19,81
2023-07-20 00:00:00+00:00,253 Olsson,11516.964,82
2023-07-27 00:00:00+00:00,253 Olsson,11572.904,83
2023-08-03 00:00:00+00:00,253 Olsson,11659.574,84
2023-08-10 00:00:00+00:00,253 Olsson,11719.205,85
2023-08-17 00:00:00+00:00,253 Olsson,11832.398,86
2023-08-24 00:00:00+00:00,253 Olsson,11859.303,87
2023-08-31 00:00:00+00:00,253 Olsson,11931.348,88
2023-09-07 00:00:00+00:00,253 Olsson,12007.825,89
2023-09-14 00:00:00+00:00,253 Olsson,12010.825,90
2023-09-21 00:00:00+00:00,253 Olsson,12098.756,91
2023-09-28 00:00:00+00:00,253 Olsson,12159.567,92
2023-10-05 00:00:00+00:00,253 Olsson,12171.976,93
2023-10-12 00:00:00+00:00,253 Olsson,12301.732,94
2023-10-19 00:00:00+00:00,253 Olsson,12339.337,95
2023-10-26 00:00:00+00:00,253 Olsson,12323.461,96
2023-11-02 00:00:00+00:00,253 Olsson,12355.732,97
2023-11-09 00:00:00+00:00,253 Olsson,12592.859,98
2023-11-16 00:00:00+00:00,253 Olsson,10021.94,99
2023-11-23 00:00:00+00:00,253 Olsson,0.0,100
2023-11-30 00:00:00+00:00,253 Olsson,0.0,101
2023-12-07 00:00:00+00:00,253 Olsson,1456.987,102
2023-12-14 00:00:00+00:00,253 Olsson,7636.401,103
2023-12-21 00:00:00+00:00,253 Olsson,7850.991,104
2023-12-28 00:00:00+00:00,253 Olsson,8352.184,105
2024-01-04 00:00:00+00:00,253 Olsson,9482.059,106
2024-01-11 00:00:00+00:00,253 Olsson,8479.107,107
2024-01-18 00:00:00+00:00,253 Olsson,8694.674,108
2024-01-25 00:00:00+00:00,253 Olsson,6583.224,109
2024-02-01 00:00:00+00:00,253 Olsson,6887.573,110
2024-02-08 00:00:00+00:00,253 Olsson,8115.983,111
2024-02-15 00:00:00+00:00,253 Olsson,7255.297,112
2024-02-22 00:00:00+00:00,253 Olsson,8777.72,113
2024-02-29 00:00:00+00:00,253 Olsson,9194.137,114
2024-03-07 00:00:00+00:00,253 Olsson,8954.178,115
2024-03-14 00:00:00+00:00,253 Olsson,9699.663,116
2024-03-21 00:00:00+00:00,253 Olsson,9722.292,117
2024-03-28 00:00:00+00:00,253 Olsson,9635.419,118
2024-04-04 00:00:00+00:00,253 Olsson,9860.898,119
2024-04-11 00:00:00+00:00,253 Olsson,9344.467,120
2024-04-18 00:00:00+00:00,253 Olsson,9304.019,121
2024-04-25 00:00:00+00:00,253 Olsson,9866.253,122
2024-05-02 00:00:00+00:00,253 Olsson,10764.648,123
2024-05-09 00:00:00+00:00,253 Olsson,10319.44,124
2024-05-16 00:00:00+00:00,253 Olsson,11745.287,125
2024-05-23 00:00:00+00:00,253 Olsson,11275.122,126
2024-05-30 00:00:00+00:00,253 Olsson,10994.707,127
2024-06-06 00:00:00+00:00,253 Olsson,10754.403,128
2024-06-13 00:00:00+00:00,253 Olsson,11498.139,129
2024-06-20 00:00:00+00:00,253 Olsson,11575.156,130
2024-06-27 00:00:00+00:00,253 Olsson,11323.666,131
2024-07-04 00:00:00+00:00,253 Olsson,11174.408,132
2024-07-11 00:00:00+00:00,253 Olsson,11861.333,133
2024-07-18 00:00:00+00:00,253 Olsson,10277.118,134
2024-07-25 00:00:00+00:00,253 Olsson,11344.228,135
2024-08-01 00:00:00+00:00,253 Olsson,11074.396,136
2024-08-08 00:00:00+00:00,253 Olsson,9907.847,137
2024-08-15 00:00:00+00:00,253 Olsson,10512.246,138
2024-08-22 00:00:00+00:00,253 Olsson,11200.888,139
2024-08-29 00:00:00+00:00,253 Olsson,10898.717,140
2024-09-05 00:00:00+00:00,253 Olsson,11667.408,141
2024-09-12 00:00:00+00:00,253 Olsson,11315.179,142
2024-09-19 00:00:00+00:00,253 Olsson,12015.589,143
2024-09-26 00:00:00+00:00,253 Olsson,10601.93,144
2024-10-03 00:00:00+00:00,253 Olsson,11874.81,145
2024-10-10 00:00:00+00:00,253 Olsson,11598.106,146
2024-10-17 00:00:00+00:00,253 Olsson,11732.669,147
2024-10-24 00:00:00+00:00,253 Olsson,12186.735,148
2024-10-31 00:00:00+00:00,253 Olsson,11873.521,149
2024-11-07 00:00:00+00:00,253 Olsson,11916.744,150
2024-11-14 00:00:00+00:00,253 Olsson,12443.897,151
2024-11-21 00:00:00+00:00,253 Olsson,11727.744,152
2024-11-28 00:00:00+00:00,253 Olsson,11791.937,153
2024-12-05 00:00:00+00:00,253 Olsson,11749.841,154
2024-12-12 00:00:00+00:00,253 Olsson,11591.174,155
2024-12-19 00:00:00+00:00,253 Olsson,12022.053,156
2024-12-26 00:00:00+00:00,253 Olsson,12339.917,157
2025-01-02 00:00:00+00:00,253 Olsson,13167.422,158
2025-01-09 00:00:00+00:00,253 Olsson,11799.57,159
2025-01-16 00:00:00+00:00,253 Olsson,11663.836,160
2025-01-23 00:00:00+00:00,253 Olsson,12946.88,161
2025-01-30 00:00:00+00:00,253 Olsson,12618.009,162
2025-02-06 00:00:00+00:00,253 Olsson,12895.478,163
2025-02-13 00:00:00+00:00,253 Olsson,6860.202,164
2025-02-20 00:00:00+00:00,253 Olsson,12458.652,165
2025-02-27 00:00:00+00:00,253 Olsson,12630.622,166
2025-03-06 00:00:00+00:00,253 Olsson,12324.2,167
2025-03-13 00:00:00+00:00,253 Olsson,12547.796,168
2025-03-20 00:00:00+00:00,253 Olsson,12570.907,169
2025-03-27 00:00:00+00:00,253 Olsson,13688.471,170
2025-04-03 00:00:00+00:00,253 Olsson,12894.425,171
2025-04-10 00:00:00+00:00,253 Olsson,12325.487,172
2025-04-17 00:00:00+00:00,253 Olsson,12422.258,173
2025-04-24 00:00:00+00:00,253 Olsson,13017.681,174
2025-05-01 00:00:00+00:00,253 Olsson,12414.455,175
2025-05-08 00:00:00+00:00,253 Olsson,13118.735,176
2025-05-15 00:00:00+00:00,253 Olsson,13510.048,177
2025-05-22 00:00:00+00:00,253 Olsson,12814.29,178
2025-05-29 00:00:00+00:00,253 Olsson,12598.39,179
2025-06-05 00:00:00+00:00,253 Olsson,12610.326,180
2025-06-12 00:00:00+00:00,253 Olsson,13073.462,181
2025-06-19 00:00:00+00:00,253 Olsson,12429.334,182
2025-06-26 00:00:00+00:00,253 Olsson,13008.877,183
2025-07-03 00:00:00+00:00,253 Olsson,13472.735,184
2025-07-10 00:00:00+00:00,253 Olsson,13535.503,185
2025-07-17 00:00:00+00:00,253 Olsson,13790.245,186
2025-07-24 00:00:00+00:00,253 Olsson,12617.346,187
2025-07-31 00:00:00+00:00,253 Olsson,13625.439,188
2025-08-07 00:00:00+00:00,253 Olsson,13627.083,189
2025-08-14 00:00:00+00:00,253 Olsson,13191.4,190
2025-08-21 00:00:00+00:00,253 Olsson,12831.872,191
2025-08-28 00:00:00+00:00,253 Olsson,12949.35,192
2025-09-04 00:00:00+00:00,253 Olsson,12813.696,193
2025-09-11 00:00:00+00:00,253 Olsson,13416.095,194
2025-09-18 00:00:00+00:00,253 Olsson,13095.848,195
2025-09-25 00:00:00+00:00,253 Olsson,11106.114,196
2021-12-30 00:00:00+00:00,255 Olsson,1563.789,1
2022-01-06 00:00:00+00:00,255 Olsson,2170.363,2
2022-01-13 00:00:00+00:00,255 Olsson,2202.044,3
2022-01-20 00:00:00+00:00,255 Olsson,2211.298,4
2022-01-27 00:00:00+00:00,255 Olsson,2238.337,5
2022-02-03 00:00:00+00:00,255 Olsson,2278.178,6
2022-02-10 00:00:00+00:00,255 Olsson,2325.31,7
2022-02-17 00:00:00+00:00,255 Olsson,2331.279,8
2022-02-24 00:00:00+00:00,255 Olsson,2353.804,9
2022-03-03 00:00:00+00:00,255 Olsson,2412.664,10
2022-03-10 00:00:00+00:00,255 Olsson,2439.308,11
2022-03-17 00:00:00+00:00,255 Olsson,2586.771,12
2022-03-24 00:00:00+00:00,255 Olsson,2683.048,13
2022-03-31 00:00:00+00:00,255 Olsson,2747.52,14
2022-04-07 00:00:00+00:00,255 Olsson,985.437,15
2022-04-14 00:00:00+00:00,255 Olsson,0.0,16
2022-04-21 00:00:00+00:00,255 Olsson,0.0,17
2022-04-28 00:00:00+00:00,255 Olsson,0.0,18
2022-05-05 00:00:00+00:00,255 Olsson,0.0,19
2022-05-12 00:00:00+00:00,255 Olsson,2573.251,20
2022-05-19 00:00:00+00:00,255 Olsson,3134.859,21
2022-05-26 00:00:00+00:00,255 Olsson,3356.877,22
2022-06-02 00:00:00+00:00,255 Olsson,3310.264,23
2022-06-09 00:00:00+00:00,255 Olsson,3731.48,24
2022-06-16 00:00:00+00:00,255 Olsson,3922.704,25
2022-06-23 00:00:00+00:00,255 Olsson,4159.725,26
2022-06-30 00:00:00+00:00,255 Olsson,4392.506,27
2022-07-07 00:00:00+00:00,255 Olsson,4676.699,28
2022-07-14 00:00:00+00:00,255 Olsson,3313.126,29
2022-07-21 00:00:00+00:00,255 Olsson,5430.344,30
2022-07-28 00:00:00+00:00,255 Olsson,5723.634,31
